StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6_1,Q6_2,Q6_3,Q6_4,Q6_5,Q6_6,Q6_7,Q6_8,Q6_9,Q6_10,Q6_11,Q6_12,Q6_13,Q6_14,Q6_15,Q6_16,Q6_17,Q6_18,Q6_19,Q6_20,Q6_21,Q6_22,Q6_23,Q6_24,Q6_25,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q7_19,Q7_20,Q7_21,Q7_22,Q7_23,Q7_24,Q7_25
2018-07-18 23:51:39,2018-07-19 05:32:13,0,192.114.23.208,100,20434,1,2018-07-19 05:32:13,R_UlO0tN81VKAesFP,,,,,32.066696166992,34.766693115234,anonymous,HE,1009,1010,2,26,1,5,7,3,4,2,5,5,2,4,2,6,5,3,3,3,4,6,2,1,2,6,5,4,3,2,6,6,2,3,3,3,4,4,4,1,7,6,5,6,1,6,5,4,5,2,4,4,4,4,2
2018-07-19 05:04:29,2018-07-19 05:32:51,0,192.114.23.208,100,1701,1,2018-07-19 05:32:51,R_2cCpTYABhPDq4AF,,,,,32.066696166992,34.766693115234,anonymous,HE,1010,1009,1,34,1,7,7,4,4,1,7,5,2,4,5,7,6,2,3,2,7,6,5,1,2,7,5,5,2,1,6,6,5,3,6,5,5,2,2,6,6,6,5,4,4,4,4,4,5,4,5,5,5,5,4
2018-07-24 03:44:37,2018-07-24 04:24:49,0,192.114.23.211,100,2411,1,2018-07-24 04:24:50,R_25TNr5d5QiDElXk,,,,,32.066696166992,34.766693115234,anonymous,HE,1011,1012,1,25,8,6,6,4,6,4,6,6,3,3,3,4,4,3,4,2,4,4,2,5,3,5,5,2,5,2,5,5,2,5,5,5,3,5,5,5,5,5,5,2,2,5,5,2,2,3,5,5,2,2,2
2018-07-24 03:43:11,2018-07-24 04:27:44,0,192.114.23.211,100,2672,1,2018-07-24 04:27:44,R_21HxJDQ0MdqD82x,,,,,32.066696166992,34.766693115234,anonymous,HE,1012,1011,2,26,1,7,5,2,5,4,5,2,2,7,2,3,4,2,2,3,7,4,3,2,7,6,5,6,3,2,4,4,5,6,6,6,7,5,6,2,7,7,6,4,2,6,6,6,3,2,7,5,6,3,2
2018-07-24 04:26:35,2018-07-24 05:56:18,0,192.114.23.211,100,5383,1,2018-07-24 05:56:19,R_V1D5u52yrtQpmXD,,,,,32.066696166992,34.766693115234,anonymous,HE,1013,1014,1,25,1,5,5,3,6,4,4,3,2,5,4,3,4,3,4,4,5,3,2,3,5,4,3,2,3,3,4,5,5,4,3,3,5,5,3,2,4,4,5,2,2,4,3,4,3,2,5,5,4,2,2
2018-07-24 04:29:30,2018-07-24 05:56:33,0,192.114.23.211,100,5222,1,2018-07-24 05:56:33,R_7R5MeNOhLyPjlqF,,,,,32.066696166992,34.766693115234,anonymous,HE,1014,1013,2,27,6,5,6,3,6,3,6,4,4,5,3,6,4,4,5,4,6,4,4,5,5,6,4,3,3,4,5,4,3,5,4,6,4,4,5,4,6,4,3,3,4,5,4,3,3,4,6,3,3,3,4
2018-07-25 01:20:41,2018-07-25 01:57:05,0,192.114.23.210,100,2183,1,2018-07-25 01:57:06,R_1FK9piffAanyrDV,,,,,32.066696166992,34.766693115234,anonymous,HE,1016,1015,1,25,4,6,4,3,5,7,6,3,2,6,3,6,4,5,6,5,7,2,3,7,5,7,3,2,6,5,5,5,3,5,2,6,5,3,5,2,7,5,2,4,2,7,7,5,4,2,6,5,5,4,3
2018-07-25 01:20:17,2018-07-25 01:59:06,0,192.114.23.211,100,2329,1,2018-07-25 01:59:07,R_2fprbaEpEvgsS91,,,,,32.066696166992,34.766693115234,anonymous,HE,1015,1016,1,24,3,5,6,3,4,1,1,6,1,5,1,6,6,2,1,1,6,2,5,2,2,6,5,1,2,1,6,4,1,6,2,4,2,1,5,1,2,1,2,4,1,4,2,1,1,6,4,1,1,1,1
2018-07-25 03:29:11,2018-07-25 04:26:11,0,192.114.23.211,100,3420,1,2018-07-25 04:26:11,R_1JQ6SVezY9BlxU6,,,,,32.066696166992,34.766693115234,anonymous,HE,1017,1018,1,25,1,4,5,3,5,2,3,2,3,5,2,3,4,4,5,2,5,3,5,5,4,5,5,4,5,4,5,4,2,5,4,5,3,3,5,3,4,4,3,4,5,5,3,3,4,5,5,5,3,3,3
2018-07-25 03:30:35,2018-07-25 04:26:32,0,192.114.23.208,100,3356,1,2018-07-25 04:26:32,R_xaYfTAHtHYJ9K1z,,,,,32.066696166992,34.766693115234,anonymous,HE,1018,1017,1,35,7,6,6,1,7,6,7,4,2,7,7,7,5,2,2,7,7,6,2,3,7,7,4,2,1,3,6,5,3,5,5,5,6,4,3,4,7,6,4,3,3,6,6,4,3,3,6,5,5,3,3
2018-07-25 04:49:01,2018-07-25 05:17:10,0,192.114.23.211,100,1689,1,2018-07-25 05:17:10,R_1NtANX9kBMKDEDw,,,,,32.066696166992,34.766693115234,anonymous,HE,1020,1019,2,23,1,5,4,4,6,5,5,5,2,5,4,5,5,5,3,3,6,5,5,3,4,6,5,5,2,5,5,5,5,5,6,6,5,2,5,5,5,5,4,5,5,5,4,4,5,6,6,4,4,3,4
2018-07-25 04:49:06,2018-07-25 05:17:41,0,192.114.23.211,100,1714,1,2018-07-25 05:17:41,R_YbRQV8c0oOC5l0l,,,,,32.066696166992,34.766693115234,anonymous,HE,1019,1020,2,28,6,6,5,4,7,1,4,4,4,7,3,7,7,4,7,4,7,3,4,7,7,7,4,3,7,4,7,7,7,4,4,3,3,4,4,4,5,5,4,2,4,5,4,4,4,5,5,4,4,4,4
2018-07-26 03:37:00,2018-07-26 04:30:02,0,192.114.23.208,100,3181,1,2018-07-26 04:30:02,R_54tyaMAHKmoxU3f,,,,,32.066696166992,34.766693115234,anonymous,HE,1021,1022,2,26,1,5,5,3,6,5,5,4,3,6,6,6,5,3,4,6,5,4,2,4,6,6,5,3,3,2,5,4,5,5,6,4,3,6,6,2,4,3,3,4,3,5,6,5,4,3,5,6,6,2,2
2018-07-26 03:37:22,2018-07-26 04:32:45,0,192.114.23.208,100,3323,1,2018-07-26 04:32:45,R_2eXdadgRtmOhjoA,,,,,32.066696166992,34.766693115234,anonymous,HE,1022,1021,1,27,4,5,5,2,4,4,5,2,2,4,2,4,5,3,4,2,6,4,6,4,3,6,6,4,4,2,4,2,4,1,4,4,2,2,2,4,4,3,3,2,4,4,2,2,2,3,3,3,2,2,4
